date_time,temperature,x_axix,y_axix,z_axix,year,month,week,day,hour,minute
2021-10-14 12:40:33,91.09,3.79,-3.16,-8.24,2021,10,41,14,12,40
2021-10-14 12:40:37,89.65,3.53,-2.98,-8.34,2021,10,41,14,12,40
2021-10-14 12:40:53,91.35,3.74,-3.2,-8.31,2021,10,41,14,12,40
2021-10-14 12:40:55,94.87,3.93,-3.44,-7.84,2021,10,41,14,12,40
2021-10-14 12:41:00,94.66,3.39,-3.59,-7.89,2021,10,41,14,12,41
2021-10-14 12:41:04,95.09,3.38,-3.12,-8.33,2021,10,41,14,12,41
2021-10-14 12:41:06,94.66,3.62,-3.29,-8.27,2021,10,41,14,12,41
2021-10-14 12:41:09,95.7,3.6,-3.49,-8.14,2021,10,41,14,12,41
2021-10-14 12:41:11,96.28,3.54,-3.55,-8.11,2021,10,41,14,12,41
2021-10-14 12:41:14,96.24,3.83,-3.57,-8.08,2021,10,41,14,12,41
2021-10-14 12:41:18,96.39,2.71,-2.93,-8.83,2021,10,41,14,12,41
2021-10-14 12:41:20,93.11,2.67,-3.24,-8.63,2021,10,41,14,12,41
2021-10-14 12:41:24,95.38,2.8,-3.37,-8.5,2021,10,41,14,12,41
2021-10-14 12:41:28,96.75,3.08,-3.16,-8.53,2021,10,41,14,12,41
2021-10-14 12:41:36,95.77,2.46,-3.51,-8.33,2021,10,41,14,12,41
2021-10-14 12:41:38,95.85,4.8,-3.42,-8.61,2021,10,41,14,12,41
2021-10-14 12:41:40,95.27,6.06,-1.92,-8.06,2021,10,41,14,12,41
2021-10-14 12:41:42,95.23,5.82,-0.61,-7.43,2021,10,41,14,12,41
2021-10-14 12:41:45,95.02,5.53,-1.27,-7.4,2021,10,41,14,12,41
2021-10-14 12:41:46,95.34,5.54,-1.46,-7.53,2021,10,41,14,12,41
2021-10-14 12:41:49,95.52,5.28,-1.47,-7.58,2021,10,41,14,12,41
2021-10-14 12:41:53,95.13,5.05,-1.27,-7.81,2021,10,41,14,12,41
2021-10-14 12:41:55,92.79,4.12,-1.44,-8.01,2021,10,41,14,12,41
2021-10-14 12:41:58,92.93,5.17,-1.71,-8.37,2021,10,41,14,12,41
2021-10-14 12:42:00,94.33,5.16,-1.01,-7.89,2021,10,41,14,12,42
2021-10-14 12:42:02,95.13,5.01,-0.61,-7.9,2021,10,41,14,12,42
2021-10-14 12:42:10,95.09,4.57,-0.72,-8.04,2021,10,41,14,12,42
2021-10-14 12:42:12,95.16,4.64,-0.88,-8.36,2021,10,41,14,12,42
2021-10-14 12:42:14,95.56,4.67,-0.45,-8.33,2021,10,41,14,12,42
2021-10-14 12:42:17,94.98,4.59,-0.59,-8.19,2021,10,41,14,12,42
2021-10-14 12:42:24,92.64,6.48,-0.63,-8.3,2021,10,41,14,12,42
2021-10-14 12:42:26,94.05,6.03,-1.8,-6.24,2021,10,41,14,12,42
2021-10-14 12:42:28,94.15,6.02,-2.57,-6.86,2021,10,41,14,12,42
2021-10-14 12:42:35,93.65,4.33,-2.59,-6.85,2021,10,41,14,12,42
2021-10-14 12:42:37,94.59,4.15,-2.84,-8.02,2021,10,41,14,12,42
2021-10-14 12:42:41,95.02,4.08,-2.83,-8.15,2021,10,41,14,12,42
2021-10-14 12:42:46,96.39,4.23,-2.91,-8.15,2021,10,41,14,12,42
2021-10-14 12:42:48,96.49,4.33,-3.03,-8.04,2021,10,41,14,12,42
2021-10-14 12:42:50,96.75,4.71,-3.14,-7.86,2021,10,41,14,12,42
2021-10-14 12:42:52,97.07,4.72,-2.98,-7.68,2021,10,41,14,12,42
2021-10-14 12:42:54,96.96,4.54,-2.96,-7.67,2021,10,41,14,12,42
2021-10-14 12:43:07,96.21,4.14,-2.88,-7.81,2021,10,41,14,12,43
2021-10-14 12:43:09,92.43,4.02,-3.13,-8.01,2021,10,41,14,12,43
2021-10-14 12:43:12,92.93,4.11,-3.19,-8.06,2021,10,41,14,12,43
2021-10-14 12:43:14,94.69,4.03,-3.15,-7.99,2021,10,41,14,12,43
2021-10-14 12:43:17,92.97,4.1,-3.21,-8.01,2021,10,41,14,12,43
2021-10-14 12:43:25,93.04,4.09,-3.32,-7.97,2021,10,41,14,12,43
2021-10-14 12:43:27,91.85,4.21,-3.21,-7.92,2021,10,41,14,12,43
2021-10-14 12:43:29,90.95,4.14,-3.25,-7.93,2021,10,41,14,12,43
2021-10-14 12:43:32,92.03,4.05,-3.23,-7.92,2021,10,41,14,12,43
2021-10-14 12:43:35,91.31,3.96,-3.27,-7.98,2021,10,41,14,12,43
2021-10-14 12:43:38,92.79,4.08,-3.29,-8.02,2021,10,41,14,12,43
2021-10-14 12:43:43,91.45,3.45,-2.97,-8.06,2021,10,41,14,12,43
2021-10-14 12:43:45,92.53,3.86,-3.06,-8.18,2021,10,41,14,12,43
2021-10-14 12:43:48,93.72,3.85,-3.64,-8.01,2021,10,41,14,12,43
2021-10-14 12:43:49,93.07,3.82,-3.61,-7.96,2021,10,41,14,12,43
2021-10-14 12:43:56,95.23,3.78,-3.79,-8.02,2021,10,41,14,12,43
2021-10-14 12:43:58,95.56,4.6,-3.88,-7.92,2021,10,41,14,12,43
2021-10-14 12:44:00,95.67,4.73,-3.91,-7.35,2021,10,41,14,12,44
2021-10-14 12:46:43,93.72,3.47,-0.56,-8.88,2021,10,41,14,12,46
2021-10-14 12:46:43,97.32,3.25,-0.56,-8.88,2021,10,41,14,12,46
2021-10-14 12:46:46,97.39,3.49,-0.74,-9.02,2021,10,41,14,12,46
2021-10-14 12:46:48,97.5,3.73,-0.71,-8.77,2021,10,41,14,12,46
2021-10-14 12:46:50,97.25,3.81,-0.64,-8.74,2021,10,41,14,12,46
2021-10-14 12:46:52,97.18,3.7,-0.53,-8.74,2021,10,41,14,12,46
2021-10-14 12:46:54,96.96,3.66,-0.59,-8.78,2021,10,41,14,12,46
2021-10-14 12:46:56,96.75,3.71,-0.48,-8.79,2021,10,41,14,12,46
2021-10-14 12:46:59,96.89,3.64,-0.66,-8.64,2021,10,41,14,12,46
2021-10-14 12:47:01,96.46,3.18,-0.75,-8.72,2021,10,41,14,12,47
2021-10-14 12:47:03,94.87,3.12,0.11,-8.81,2021,10,41,14,12,47
2021-10-14 12:47:05,94.73,3.35,0.13,-9.05,2021,10,41,14,12,47
2021-10-14 12:47:10,93.97,2.82,0.8,-9.09,2021,10,41,14,12,47
2021-10-14 12:47:12,96.1,3.19,0.61,-9.13,2021,10,41,14,12,47
2021-10-14 12:47:16,95.63,3.32,0.5,-9.0,2021,10,41,14,12,47
2021-10-14 12:47:21,95.95,3.27,0.15,-8.97,2021,10,41,14,12,47
2021-10-14 12:47:23,95.92,3.46,0.34,-8.94,2021,10,41,14,12,47
2021-10-14 12:47:25,96.24,3.41,0.15,-8.96,2021,10,41,14,12,47
2021-10-14 12:47:27,96.13,3.58,0.07,-8.95,2021,10,41,14,12,47
2021-10-14 12:47:29,96.1,3.51,-0.13,-8.91,2021,10,41,14,12,47
2021-10-14 12:47:33,96.21,3.53,-0.22,-8.87,2021,10,41,14,12,47
2021-10-14 12:47:35,96.24,3.46,-0.11,-9.02,2021,10,41,14,12,47
2021-10-14 12:47:37,96.13,3.45,-0.29,-8.88,2021,10,41,14,12,47
2021-10-14 12:47:40,96.1,3.36,-0.25,-8.92,2021,10,41,14,12,47
2021-10-14 12:47:58,95.95,3.63,-0.34,-8.92,2021,10,41,14,12,47
2021-10-14 12:48:02,96.28,3.88,-0.59,-8.77,2021,10,41,14,12,48
2021-10-14 12:48:06,95.23,3.7,-0.64,-8.64,2021,10,41,14,12,48
2021-10-14 12:48:08,95.13,3.76,-0.62,-8.68,2021,10,41,14,12,48
2021-10-14 12:48:11,95.56,4.43,-0.71,-8.8,2021,10,41,14,12,48
2021-10-14 12:48:17,96.53,4.12,-1.35,-7.65,2021,10,41,14,12,48
2021-10-14 12:48:20,95.67,4.09,-0.62,-8.6,2021,10,41,14,12,48
2021-10-14 12:48:22,95.52,4.19,-0.67,-8.62,2021,10,41,14,12,48
2021-10-14 12:48:24,95.49,4.06,-0.62,-8.63,2021,10,41,14,12,48
2021-10-14 12:48:30,95.56,3.95,-0.68,-8.62,2021,10,41,14,12,48
2021-10-14 12:48:52,96.13,3.84,-0.57,-8.63,2021,10,41,14,12,48
2021-10-14 12:48:54,94.98,3.77,-1.17,-8.69,2021,10,41,14,12,48
2021-10-14 12:48:56,95.56,3.74,-1.17,-8.68,2021,10,41,14,12,48
2021-10-14 12:48:58,96.13,3.65,-1.06,-8.66,2021,10,41,14,12,48
2021-10-14 12:49:00,96.35,3.92,-1.1,-8.71,2021,10,41,14,12,49
2021-10-14 12:49:03,95.23,3.67,-1.08,-8.69,2021,10,41,14,12,49
2021-10-14 12:49:05,95.77,3.83,-1.02,-8.74,2021,10,41,14,12,49
2021-10-14 12:49:07,95.77,4.07,-0.96,-8.61,2021,10,41,14,12,49
2021-10-14 12:49:09,95.67,3.71,-0.74,-8.66,2021,10,41,14,12,49
2021-10-14 12:49:11,95.95,3.98,-0.34,-8.83,2021,10,41,14,12,49
2021-10-14 12:49:15,95.95,3.84,-0.25,-8.68,2021,10,41,14,12,49
2021-10-14 12:49:19,95.95,3.53,-0.45,-8.72,2021,10,41,14,12,49
2021-10-14 12:49:22,95.67,3.7,-0.75,-8.92,2021,10,41,14,12,49
2021-10-14 12:49:24,95.27,3.96,-0.79,-8.73,2021,10,41,14,12,49
2021-10-14 12:49:27,96.13,3.86,-0.81,-8.7,2021,10,41,14,12,49
2021-10-14 12:49:31,95.67,4.08,-0.77,-8.7,2021,10,41,14,12,49
2021-10-14 12:49:33,95.85,3.99,-0.77,-8.47,2021,10,41,14,12,49
2021-10-14 12:49:38,94.84,3.89,-0.83,-8.67,2021,10,41,14,12,49
2021-10-14 12:49:41,96.28,4.25,-0.86,-8.72,2021,10,41,14,12,49
2021-10-14 12:50:26,95.99,3.91,-0.22,-9.0,2021,10,41,14,12,50
2021-10-14 12:50:30,95.81,3.9,-1.22,-8.7,2021,10,41,14,12,50
2021-10-14 12:50:32,95.41,3.82,-1.34,-8.59,2021,10,41,14,12,50
2021-10-14 12:50:36,95.02,3.84,-1.36,-8.68,2021,10,41,14,12,50
2021-10-14 12:50:39,94.8,3.89,-1.37,-8.49,2021,10,41,14,12,50
2021-10-14 12:50:47,96.21,3.64,-1.37,-8.62,2021,10,41,14,12,50
2021-10-14 12:50:51,94.66,3.69,-1.21,-8.72,2021,10,41,14,12,50
2021-10-14 12:50:54,94.44,3.76,-1.2,-8.75,2021,10,41,14,12,50
2021-10-14 12:51:00,95.49,3.69,-1.16,-8.71,2021,10,41,14,12,51
2021-10-14 12:51:03,96.49,3.74,-1.3,-8.75,2021,10,41,14,12,51
2021-10-14 12:51:11,96.67,3.79,-1.22,-8.68,2021,10,41,14,12,51
2021-10-14 12:51:13,95.56,3.45,-1.37,-8.61,2021,10,41,14,12,51
2021-10-14 12:51:16,96.06,3.49,0.23,-7.9,2021,10,41,14,12,51
2021-10-14 12:51:18,96.75,2.86,-0.28,-8.89,2021,10,41,14,12,51
2021-10-14 12:51:21,94.84,3.39,-0.15,-9.23,2021,10,41,14,12,51
2021-10-14 12:51:23,93.9,3.36,-0.32,-8.94,2021,10,41,14,12,51
2021-10-14 12:51:25,94.19,3.73,-0.23,-9.04,2021,10,41,14,12,51
2021-10-14 12:51:33,95.99,3.69,-0.15,-8.76,2021,10,41,14,12,51
2021-10-14 12:51:44,95.38,3.88,-0.42,-8.94,2021,10,41,14,12,51
2021-10-14 12:51:46,96.13,3.95,-0.89,-8.75,2021,10,41,14,12,51
2021-10-14 12:51:59,96.1,3.64,-0.24,-8.99,2021,10,41,14,12,51
2021-10-14 12:51:59,96.21,3.6,-1.21,-8.74,2021,10,41,14,12,51
2021-10-14 12:52:01,96.1,4.28,-1.53,-8.73,2021,10,41,14,12,52
2021-10-14 12:52:03,96.35,4.13,-1.24,-8.46,2021,10,41,14,12,52
2021-10-14 12:52:06,96.82,3.88,-1.31,-8.51,2021,10,41,14,12,52
2021-10-14 12:52:08,96.78,3.82,-1.17,-8.62,2021,10,41,14,12,52
2021-10-14 12:52:10,96.39,3.85,-1.08,-8.69,2021,10,41,14,12,52
2021-10-14 12:52:12,95.95,3.81,-1.17,-8.59,2021,10,41,14,12,52
2021-10-14 12:52:14,96.35,3.8,-0.77,-8.67,2021,10,41,14,12,52
2021-10-14 12:52:16,95.99,3.66,-0.98,-8.78,2021,10,41,14,12,52
2021-10-14 12:52:19,95.81,3.9,-1.05,-8.75,2021,10,41,14,12,52
2021-10-14 12:52:22,95.52,3.89,-0.85,-8.77,2021,10,41,14,12,52
2021-10-14 12:52:24,95.52,3.81,-1.12,-8.72,2021,10,41,14,12,52
2021-10-14 12:52:27,95.77,3.85,-1.03,-8.74,2021,10,41,14,12,52
2021-10-14 12:52:29,96.46,3.82,-1.11,-8.71,2021,10,41,14,12,52
2021-10-14 12:52:31,96.28,3.7,-1.06,-8.7,2021,10,41,14,12,52
2021-10-14 12:52:39,96.13,3.88,-1.13,-8.67,2021,10,41,14,12,52
2021-10-14 12:52:41,96.78,3.72,-1.05,-8.75,2021,10,41,14,12,52
2021-10-14 12:52:43,96.82,3.71,-1.15,-8.71,2021,10,41,14,12,52
2021-10-14 12:52:45,96.89,3.56,-1.25,-8.76,2021,10,41,14,12,52
2021-10-14 12:52:50,94.98,3.53,-1.29,-8.73,2021,10,41,14,12,52
2021-10-14 12:52:55,96.1,3.81,-1.59,-8.7,2021,10,41,14,12,52
2021-10-14 12:52:58,96.21,3.76,-1.03,-8.71,2021,10,41,14,12,52
2021-10-14 12:53:02,94.84,3.71,-1.38,-8.71,2021,10,41,14,12,53
2021-10-14 12:53:03,95.34,4.09,-1.38,-8.65,2021,10,41,14,12,53
2021-10-14 12:53:08,95.56,4.29,-1.52,-8.58,2021,10,41,14,12,53
2021-10-14 12:53:10,95.95,4.07,-1.33,-8.48,2021,10,41,14,12,53
2021-10-14 12:53:13,95.34,4.11,-1.35,-8.52,2021,10,41,14,12,53
2021-10-14 12:53:15,94.87,4.0,-1.43,-8.5,2021,10,41,14,12,53
2021-10-14 12:53:18,94.26,3.96,-1.46,-8.53,2021,10,41,14,12,53
2021-10-14 12:53:20,95.41,3.97,-1.24,-8.63,2021,10,41,14,12,53
2021-10-14 12:53:23,95.81,4.07,-1.44,-8.51,2021,10,41,14,12,53
2021-10-14 12:53:25,96.21,4.05,-1.2,-8.59,2021,10,41,14,12,53
2021-10-14 12:53:27,95.27,3.87,-1.41,-8.47,2021,10,41,14,12,53
2021-10-14 12:53:29,94.05,3.95,-1.24,-8.7,2021,10,41,14,12,53
2021-10-14 12:53:31,94.84,3.92,-1.19,-8.69,2021,10,41,14,12,53
2021-10-14 13:20:24,94.84,-2.23,5.07,-6.85,2021,10,41,14,13,20
2021-10-14 13:20:26,102.29,-2.78,5.07,-6.85,2021,10,41,14,13,20
2021-10-14 13:20:28,102.47,-4.7,5.46,-6.7,2021,10,41,14,13,20
2021-10-14 13:20:30,102.29,-3.55,7.02,-9.03,2021,10,41,14,13,20
2021-10-14 13:20:33,102.4,-2.0,3.2,-7.21,2021,10,41,14,13,20
2021-10-14 13:20:35,102.43,-3.61,5.06,-8.0,2021,10,41,14,13,20
2021-10-14 13:20:37,102.54,-2.84,5.78,-7.71,2021,10,41,14,13,20
2021-10-14 13:20:44,102.54,-3.8,8.26,-7.66,2021,10,41,14,13,20
2021-10-14 13:20:46,101.82,-3.32,5.78,-7.91,2021,10,41,14,13,20
2021-10-14 13:20:48,100.49,-5.07,5.73,-7.99,2021,10,41,14,13,20
2021-10-14 13:20:50,100.24,-5.54,4.06,-7.43,2021,10,41,14,13,20
2021-10-14 13:20:53,100.27,-4.87,7.06,-6.18,2021,10,41,14,13,20
2021-10-14 13:20:57,101.21,-3.92,4.58,-6.78,2021,10,41,14,13,20
2021-10-14 13:20:59,100.49,-5.65,7.13,-5.98,2021,10,41,14,13,20
2021-10-14 13:21:01,101.07,-3.12,5.12,-7.26,2021,10,41,14,13,21
2021-10-14 13:21:08,100.63,-5.24,7.95,-7.99,2021,10,41,14,13,21
2021-10-14 13:21:10,101.21,-4.02,3.32,-6.52,2021,10,41,14,13,21
2021-10-14 13:21:13,101.35,-4.69,6.31,-6.8,2021,10,41,14,13,21
2021-10-14 13:21:15,101.35,-3.99,4.1,-7.23,2021,10,41,14,13,21
2021-10-14 13:21:18,100.42,-5.24,4.96,-7.43,2021,10,41,14,13,21
2021-10-14 13:21:22,99.99,-3.02,5.71,-6.54,2021,10,41,14,13,21
2021-10-14 13:21:26,99.23,-4.11,7.23,-5.73,2021,10,41,14,13,21
2021-10-14 13:21:28,98.83,-3.17,6.19,-7.47,2021,10,41,14,13,21
2021-10-14 13:21:31,98.47,-6.07,5.58,-7.17,2021,10,41,14,13,21
2021-10-14 13:21:34,97.07,-5.07,5.29,-5.58,2021,10,41,14,13,21
2021-10-14 13:21:36,98.94,-7.02,6.29,-4.42,2021,10,41,14,13,21
2021-10-14 13:21:39,100.02,-6.46,5.31,-5.3,2021,10,41,14,13,21
2021-10-14 13:21:40,100.85,-3.08,6.64,-1.29,2021,10,41,14,13,21
2021-10-14 13:21:43,101.5,-5.67,5.79,-6.56,2021,10,41,14,13,21
2021-10-14 13:21:45,100.49,-3.66,7.68,-8.63,2021,10,41,14,13,21
2021-10-14 13:21:47,100.49,-4.52,5.37,-7.47,2021,10,41,14,13,21
2021-10-14 13:21:49,100.02,-4.1,5.82,-4.23,2021,10,41,14,13,21
2021-10-14 13:21:51,98.4,-2.27,5.55,-5.08,2021,10,41,14,13,21
2021-10-14 13:21:53,98.55,-4.81,5.73,-8.07,2021,10,41,14,13,21
2021-10-14 13:21:55,98.91,-4.51,4.41,-6.32,2021,10,41,14,13,21
2021-10-14 13:21:57,99.81,-4.97,7.29,-6.8,2021,10,41,14,13,21
2021-10-14 13:22:04,100.24,-2.08,7.98,-4.75,2021,10,41,14,13,22
2021-10-14 13:22:07,102.69,-4.34,6.03,-6.49,2021,10,41,14,13,22
2021-10-14 13:22:13,102.29,-3.63,5.43,-6.27,2021,10,41,14,13,22
2021-10-14 13:22:22,101.07,-4.7,6.22,-6.92,2021,10,41,14,13,22
2021-10-14 13:22:24,102.29,-6.81,4.53,-6.42,2021,10,41,14,13,22
2021-10-14 13:22:28,102.43,-2.91,7.62,-4.65,2021,10,41,14,13,22
2021-10-14 13:22:30,102.29,-6.71,6.67,-7.49,2021,10,41,14,13,22
2021-10-14 13:22:33,101.93,-5.13,12.79,-5.35,2021,10,41,14,13,22
2021-10-14 13:22:36,101.5,-4.93,5.95,-6.33,2021,10,41,14,13,22
2021-10-14 13:22:39,101.46,-4.53,5.35,-7.18,2021,10,41,14,13,22
2021-10-14 13:22:41,102.07,-5.79,4.89,-6.52,2021,10,41,14,13,22
2021-10-14 13:22:43,102.25,-4.68,6.61,-6.24,2021,10,41,14,13,22
2021-10-14 13:22:46,101.46,-3.27,6.54,-8.33,2021,10,41,14,13,22
2021-10-14 13:22:49,99.7,-4.02,6.57,-8.13,2021,10,41,14,13,22
2021-10-14 13:22:50,99.95,-5.02,5.77,-7.19,2021,10,41,14,13,22
2021-10-14 13:22:52,100.71,-4.17,5.2,-7.61,2021,10,41,14,13,22
2021-10-14 13:22:55,100.99,-2.51,3.96,-7.02,2021,10,41,14,13,22
2021-10-14 13:22:57,101.17,-3.74,4.55,-6.62,2021,10,41,14,13,22
2021-10-14 13:23:00,101.14,-4.77,7.13,-6.59,2021,10,41,14,13,23
2021-10-14 13:23:02,101.97,-6.49,5.26,-7.95,2021,10,41,14,13,23
2021-10-14 13:23:04,101.68,-5.75,5.47,-6.79,2021,10,41,14,13,23
2021-10-14 13:23:07,98.8,-4.97,6.0,-7.47,2021,10,41,14,13,23
2021-10-14 13:23:11,99.23,-2.27,6.77,-7.31,2021,10,41,14,13,23
2021-10-14 13:23:14,100.78,-6.39,6.74,-7.35,2021,10,41,14,13,23
2021-10-14 13:23:17,100.13,-4.5,2.93,-5.73,2021,10,41,14,13,23
2021-10-14 13:23:21,100.74,-4.04,5.1,-6.24,2021,10,41,14,13,23
2021-10-14 13:23:24,101.39,-4.22,6.76,-6.9,2021,10,41,14,13,23
2021-10-14 13:23:26,98.94,-2.05,7.48,-7.57,2021,10,41,14,13,23
2021-10-14 13:23:29,99.99,-4.07,8.03,-7.35,2021,10,41,14,13,23
2021-10-14 13:23:31,100.49,-8.72,8.26,-3.58,2021,10,41,14,13,23
2021-10-14 13:23:33,100.74,-4.89,11.2,-6.66,2021,10,41,14,13,23
2021-10-14 13:23:35,101.17,-7.23,6.2,-5.82,2021,10,41,14,13,23
2021-10-14 13:23:38,99.27,-5.86,3.73,-6.6,2021,10,41,14,13,23
2021-10-14 13:23:40,98.37,-7.01,1.01,-7.5,2021,10,41,14,13,23
2021-10-14 13:23:42,98.98,-5.75,1.94,-6.23,2021,10,41,14,13,23
2021-10-14 13:23:45,98.83,-5.17,2.33,-7.02,2021,10,41,14,13,23
2021-10-14 13:23:48,97.97,-7.24,3.63,-6.89,2021,10,41,14,13,23
2021-10-14 13:23:54,98.47,-6.24,2.65,-6.43,2021,10,41,14,13,23
2021-10-14 13:23:58,99.37,-3.52,1.95,-7.58,2021,10,41,14,13,23
2021-10-14 13:24:00,100.49,-6.05,5.47,-7.4,2021,10,41,14,13,24
2021-10-14 13:24:02,100.27,-6.12,4.54,-6.61,2021,10,41,14,13,24
2021-10-14 13:24:05,100.02,-6.21,4.19,-6.56,2021,10,41,14,13,24
2021-10-14 13:24:07,100.49,-6.02,1.94,-7.08,2021,10,41,14,13,24
2021-10-14 13:24:10,101.07,-6.72,1.57,-7.45,2021,10,41,14,13,24
2021-10-14 13:24:12,101.21,-5.88,2.07,-7.89,2021,10,41,14,13,24
2021-10-14 13:24:23,101.32,-5.23,2.23,-7.23,2021,10,41,14,13,24
2021-10-14 13:24:26,100.74,-6.05,1.33,-8.28,2021,10,41,14,13,24
2021-10-14 13:24:29,100.38,-5.37,1.31,-7.23,2021,10,41,14,13,24
2021-10-14 13:24:31,99.99,-5.35,3.75,-8.74,2021,10,41,14,13,24
2021-10-14 13:24:34,100.63,-6.16,4.35,-8.29,2021,10,41,14,13,24
2021-10-14 13:24:36,101.07,-6.08,1.73,-7.34,2021,10,41,14,13,24
2021-10-14 13:24:39,101.5,-6.23,1.64,-7.51,2021,10,41,14,13,24
2021-10-14 13:24:41,101.68,-6.49,1.73,-7.21,2021,10,41,14,13,24
2021-10-14 13:24:43,100.78,-6.59,1.31,-7.23,2021,10,41,14,13,24
2021-10-14 13:24:46,100.09,-6.67,1.0,-7.1,2021,10,41,14,13,24
2021-10-14 13:24:48,100.6,-6.46,1.13,-6.97,2021,10,41,14,13,24
2021-10-14 13:24:50,101.35,-5.96,1.02,-7.05,2021,10,41,14,13,24
2021-10-14 13:24:54,101.32,-6.0,1.27,-7.56,2021,10,41,14,13,24
2021-10-14 13:24:56,101.03,-6.48,1.24,-7.67,2021,10,41,14,13,24
2021-10-14 13:24:59,99.41,-6.56,0.85,-7.21,2021,10,41,14,13,24
2021-10-14 13:25:01,99.12,-6.41,1.01,-7.06,2021,10,41,14,13,25
2021-10-14 13:25:05,99.88,-6.57,0.9,-7.15,2021,10,41,14,13,25
2021-10-14 13:25:07,100.85,-7.29,0.82,-7.19,2021,10,41,14,13,25
2021-10-14 13:25:09,100.63,-7.26,0.47,-6.46,2021,10,41,14,13,25
2021-10-14 13:25:17,100.63,-6.92,0.35,-6.45,2021,10,41,14,13,25
2021-10-14 13:25:19,100.17,-6.18,0.47,-6.7,2021,10,41,14,13,25
2021-10-14 13:25:22,100.89,-6.41,1.05,-7.4,2021,10,41,14,13,25
2021-10-14 13:25:28,101.03,-7.31,1.13,-7.26,2021,10,41,14,13,25
2021-10-14 13:25:30,101.61,-7.24,1.07,-6.26,2021,10,41,14,13,25
2021-10-14 13:25:33,101.61,-7.29,0.68,-6.38,2021,10,41,14,13,25
2021-10-14 13:25:35,101.5,-7.17,0.81,-6.31,2021,10,41,14,13,25
2021-10-14 13:25:37,101.93,-7.26,0.63,-6.41,2021,10,41,14,13,25
2021-10-14 13:25:39,101.5,-7.32,0.73,-6.49,2021,10,41,14,13,25
2021-10-14 13:25:41,101.03,-7.19,0.52,-6.3,2021,10,41,14,13,25
2021-10-14 13:25:44,100.42,-6.97,0.47,-6.42,2021,10,41,14,13,25
2021-10-14 13:25:53,101.35,-7.18,0.51,-6.65,2021,10,41,14,13,25
2021-10-14 13:25:54,101.5,-7.11,0.53,-6.6,2021,10,41,14,13,25
2021-10-14 13:25:56,101.61,-7.13,0.35,-6.57,2021,10,41,14,13,25
2021-10-14 13:25:58,101.61,-7.07,0.43,-6.55,2021,10,41,14,13,25
2021-10-14 13:26:01,101.28,-6.42,0.66,-6.71,2021,10,41,14,13,26
2021-10-14 13:26:04,99.66,-7.13,1.3,-7.17,2021,10,41,14,13,26
2021-10-14 13:26:06,99.73,-6.61,0.79,-6.73,2021,10,41,14,13,26
2021-10-14 13:26:10,99.99,-7.04,1.13,-6.95,2021,10,41,14,13,26
2021-10-14 13:26:12,100.71,-7.24,1.03,-6.44,2021,10,41,14,13,26
2021-10-14 13:26:15,100.99,-7.09,0.81,-6.45,2021,10,41,14,13,26
2021-10-14 13:26:19,101.53,-7.04,0.97,-6.45,2021,10,41,14,13,26
2021-10-14 13:26:21,101.64,-7.18,0.79,-6.59,2021,10,41,14,13,26
2021-10-14 13:26:23,101.93,-7.13,0.78,-6.5,2021,10,41,14,13,26
2021-10-14 13:26:26,102.22,-7.12,0.8,-6.53,2021,10,41,14,13,26
2021-10-14 13:26:29,101.35,-7.1,0.65,-6.56,2021,10,41,14,13,26
2021-10-14 13:26:31,100.74,-7.14,0.83,-6.62,2021,10,41,14,13,26
2021-10-14 13:26:35,100.63,-7.19,0.86,-6.5,2021,10,41,14,13,26
2021-10-14 13:26:43,100.09,-6.88,0.76,-6.06,2021,10,41,14,13,26
2021-10-14 13:26:45,100.71,-6.85,0.8,-6.91,2021,10,41,14,13,26
2021-10-14 13:26:47,101.28,-7.09,0.81,-6.68,2021,10,41,14,13,26
2021-10-14 13:26:40,99.99,-7.53,0.72,-6.46,2021,10,41,14,13,26
2021-10-14 13:26:49,100.78,-7.26,0.75,-6.43,2021,10,41,14,13,26
2021-10-14 13:26:52,99.73,-7.13,0.72,-6.41,2021,10,41,14,13,26
2021-10-14 13:26:54,100.17,-7.21,0.74,-6.56,2021,10,41,14,13,26
2021-10-14 13:26:56,99.55,-7.93,0.6,-6.53,2021,10,41,14,13,26
2021-10-14 13:26:59,99.81,-7.17,-0.27,-6.51,2021,10,41,14,13,26
2021-10-14 13:27:02,100.56,-7.02,0.63,-6.4,2021,10,41,14,13,27
2021-10-14 13:27:06,100.6,-7.23,0.66,-6.6,2021,10,41,14,13,27
2021-10-14 13:27:08,101.17,-7.2,0.54,-6.51,2021,10,41,14,13,27
2021-10-14 13:27:11,101.35,-7.21,0.75,-6.56,2021,10,41,14,13,27
2021-10-14 13:27:15,101.82,-7.24,0.8,-6.48,2021,10,41,14,13,27
2021-10-14 13:27:17,101.61,-7.07,0.66,-6.58,2021,10,41,14,13,27
2021-10-14 13:27:20,101.61,-7.6,0.97,-6.59,2021,10,41,14,13,27
2021-10-14 13:27:23,101.75,-7.32,0.97,-5.8,2021,10,41,14,13,27
2021-10-14 13:27:27,101.82,-6.91,0.58,-6.38,2021,10,41,14,13,27
2021-10-14 13:27:28,101.35,-6.9,1.02,-6.9,2021,10,41,14,13,27
2021-10-14 13:27:32,101.64,-6.78,1.28,-6.67,2021,10,41,14,13,27
2021-10-14 13:27:34,101.53,-6.93,1.27,-6.76,2021,10,41,14,13,27
