,datetime,temperature,x_axix,y_axix,z_axix
7836,2021-10-15 12:09:16,99.12,-5.29,5.66,-6.34
7837,2021-10-15 12:09:18,99.52,-4.15,3.25,-7.33
7838,2021-10-15 12:09:20,98.83,-4.13,3.18,-8.3
7839,2021-10-15 12:09:22,100.42,-4.87,2.63,-8.66
7840,2021-10-15 12:09:25,98.69,-5.42,6.89,-4.38
7841,2021-10-15 12:09:27,99.34,-5.47,6.64,-4.94
7842,2021-10-15 12:09:29,99.84,-5.42,6.7,-4.95
7843,2021-10-15 12:09:31,100.17,-5.63,6.58,-5.0
7844,2021-10-15 12:09:33,99.66,-5.9,6.24,-5.17
7845,2021-10-15 12:09:35,99.12,-5.96,5.6,-5.59
7846,2021-10-15 12:09:37,99.37,-5.85,5.63,-5.53
7847,2021-10-15 12:09:39,99.37,-5.79,5.65,-5.53
7848,2021-10-15 12:09:43,99.37,-5.84,5.77,-5.6
7849,2021-10-15 12:09:46,99.12,-5.85,5.62,-5.62
7850,2021-10-15 12:09:53,99.05,-6.07,5.71,-5.46
7851,2021-10-15 12:09:55,98.98,-5.94,5.64,-5.38
7852,2021-10-15 12:09:57,98.69,-5.89,5.73,-5.37
7853,2021-10-15 12:09:59,99.23,-5.54,5.88,-5.29
7854,2021-10-15 12:10:01,100.71,-5.75,5.87,-5.65
7855,2021-10-15 12:10:03,100.49,-5.84,5.84,-5.54
7856,2021-10-15 12:10:05,101.21,-5.82,5.65,-5.31
7857,2021-10-15 12:10:07,100.74,-5.74,5.81,-5.47
7858,2021-10-15 12:10:09,99.7,-5.76,5.8,-5.48
7859,2021-10-15 12:10:11,99.34,-5.91,5.83,-5.4
7860,2021-10-15 12:10:13,99.95,-5.86,5.64,-5.37
7861,2021-10-15 12:10:15,99.88,-5.92,5.69,-5.52
7862,2021-10-15 12:10:17,99.7,-5.85,5.78,-5.35
7863,2021-10-15 12:10:20,99.7,-5.88,5.71,-5.49
7864,2021-10-15 12:10:24,100.09,-5.72,5.77,-5.5
7865,2021-10-15 12:10:25,100.71,-5.79,5.79,-5.45
7866,2021-10-15 12:10:33,100.31,-5.84,5.77,-5.49
7867,2021-10-15 12:10:35,101.39,-5.77,5.7,-5.56
7868,2021-10-15 12:10:37,101.28,-5.86,5.77,-5.59
7869,2021-10-15 12:10:48,101.28,-5.66,5.79,-5.41
7870,2021-10-15 12:10:52,101.28,-5.65,5.61,-5.74
7871,2021-10-15 12:10:54,102.11,-5.53,5.66,-5.67
7872,2021-10-15 12:10:56,102.29,-5.55,5.63,-5.95
7873,2021-10-15 12:10:58,101.82,-5.56,5.78,-5.82
7874,2021-10-15 12:11:00,102.0,-5.7,5.77,-5.84
7875,2021-10-15 12:11:02,101.61,-5.73,4.84,-5.83
7876,2021-10-15 12:11:04,101.14,-5.68,5.68,-5.66
7877,2021-10-15 12:11:06,101.28,-4.03,5.68,-5.66
7878,2021-10-15 12:11:08,101.17,-5.95,4.53,-6.33
7879,2021-10-15 12:11:10,101.21,-5.97,5.43,-5.46
7880,2021-10-15 12:11:12,101.5,-6.01,5.53,-5.41
7881,2021-10-15 12:11:16,101.53,-6.17,5.79,-4.68
7882,2021-10-15 12:11:18,101.79,-5.06,5.33,-5.68
7883,2021-10-15 12:11:20,101.79,-5.84,5.44,-6.42
7884,2021-10-15 12:11:22,101.03,-5.2,5.2,-5.87
7885,2021-10-15 12:11:27,101.68,-4.88,5.95,-5.74
7886,2021-10-15 12:11:29,102.25,-4.78,5.6,-6.25
7887,2021-10-15 12:11:31,101.93,-5.54,5.48,-6.29
7888,2021-10-15 12:11:33,102.0,-5.62,5.49,-5.83
7889,2021-10-15 12:11:35,100.99,-6.29,5.6,-6.86
7890,2021-10-15 12:11:37,101.5,-5.35,5.1,-6.01
7891,2021-10-15 12:11:39,101.39,-5.17,5.77,-5.73
7892,2021-10-15 12:11:41,102.11,-5.13,4.75,-6.04
7893,2021-10-15 12:11:43,102.54,-4.24,4.8,-6.73
7894,2021-10-15 12:11:45,101.82,-4.98,4.69,-7.16
7895,2021-10-15 12:11:47,101.79,-4.68,5.13,-6.82
7896,2021-10-15 12:11:49,101.79,-4.65,5.12,-6.75
7897,2021-10-15 12:11:51,102.43,-5.07,6.13,-6.57
7898,2021-10-15 12:11:53,102.87,-5.32,5.29,-6.44
7899,2021-10-15 12:11:55,102.15,-5.07,5.13,-6.62
7900,2021-10-15 12:11:57,102.07,-5.9,5.32,-6.42
7901,2021-10-15 12:12:01,102.72,-4.85,4.79,-6.18
7902,2021-10-15 12:12:03,102.72,-6.18,5.41,-6.78
7903,2021-10-15 12:12:05,102.87,-6.17,5.52,-5.67
7904,2021-10-15 12:12:06,102.61,-5.24,5.95,-5.36
7905,2021-10-15 12:12:09,102.43,-4.9,5.67,-6.1
7906,2021-10-15 12:12:11,101.5,-5.17,5.66,-6.3
7907,2021-10-15 12:12:13,102.25,-7.13,5.82,-6.31
7908,2021-10-15 12:12:15,102.07,-5.16,6.9,-4.57
7909,2021-10-15 12:12:18,101.82,-4.97,5.4,-6.06
7910,2021-10-15 12:12:20,100.85,-5.78,5.34,-6.74
7911,2021-10-15 12:12:22,101.14,-4.73,5.89,-5.93
7912,2021-10-15 12:12:24,100.71,-4.41,6.16,-6.15
7913,2021-10-15 12:12:26,100.92,-4.46,5.68,-6.44
7914,2021-10-15 12:12:28,100.45,-5.92,5.61,-6.76
7915,2021-10-15 12:12:31,99.84,-5.26,5.54,-6.08
7916,2021-10-15 12:12:32,100.63,-5.32,5.96,-5.82
7917,2021-10-15 12:12:34,100.89,-4.64,5.74,-6.13
7918,2021-10-15 12:12:36,100.45,-4.66,5.54,-6.65
7919,2021-10-15 12:12:38,99.55,-4.02,5.37,-7.01
7920,2021-10-15 12:12:40,100.49,-4.99,6.33,-6.47
7921,2021-10-15 12:12:44,100.99,-4.17,5.75,-5.69
7922,2021-10-15 12:12:47,101.14,-4.83,4.87,-6.76
7923,2021-10-15 12:12:48,100.42,-4.9,5.68,-6.45
7924,2021-10-15 12:12:51,99.73,-4.74,5.76,-6.23
7925,2021-10-15 12:12:52,100.74,-4.61,5.62,-6.48
7926,2021-10-15 12:12:54,100.85,-5.32,5.55,-6.63
7927,2021-10-15 12:12:44,100.85,-5.32,5.55,-6.63
7928,2021-10-15 12:12:46,101.21,-4.65,5.67,-5.99
7929,2021-10-15 12:12:48,100.09,-4.52,5.51,-6.55
7930,2021-10-15 12:12:50,100.63,-4.35,6.42,-6.28
7931,2021-10-15 12:12:52,101.21,-4.69,5.3,-6.74
7932,2021-10-15 12:12:54,100.24,-5.47,5.63,-6.32
7933,2021-10-15 12:12:57,99.52,-4.06,5.98,-5.98
7934,2021-10-15 12:12:59,100.27,-4.66,5.86,-6.79
7935,2021-10-15 12:13:01,100.02,-6.64,5.61,-6.5
7936,2021-10-15 12:13:03,100.38,-4.62,5.1,-5.93
7937,2021-10-15 12:13:05,100.74,-4.47,4.12,-7.34
7938,2021-10-15 12:13:07,101.68,-4.68,4.55,-7.26
7939,2021-10-15 12:13:09,101.35,-5.85,4.14,-7.35
7940,2021-10-15 12:13:11,100.74,-4.87,4.64,-6.63
7941,2021-10-15 12:13:13,101.64,-4.64,4.81,-6.93
7942,2021-10-15 12:13:18,100.78,-5.01,4.86,-7.14
7943,2021-10-15 12:13:19,100.99,-4.92,5.58,-6.85
7944,2021-10-15 12:13:21,102.25,-5.6,5.0,-6.56
7945,2021-10-15 12:13:23,101.64,-4.51,4.37,-6.73
7946,2021-10-15 12:13:25,101.07,-5.0,5.0,-7.06
7947,2021-10-15 12:13:28,101.5,-4.47,5.09,-6.75
7948,2021-10-15 12:13:30,100.85,-4.37,5.48,-6.64
7949,2021-10-15 12:13:32,102.11,-4.8,5.77,-6.84
7950,2021-10-15 12:13:34,102.9,-4.76,5.66,-6.48
7951,2021-10-15 12:13:36,103.01,-4.22,5.66,-6.67
7952,2021-10-15 12:13:38,102.4,-6.48,5.04,-6.68
7953,2021-10-15 12:13:40,101.82,-4.77,5.38,-5.51
7954,2021-10-15 12:13:42,101.07,-5.15,5.46,-6.34
7955,2021-10-15 12:13:44,101.03,-4.98,5.77,-6.03
7956,2021-10-15 12:13:46,101.21,-4.75,5.76,-6.15
7957,2021-10-15 12:13:48,100.63,-5.37,5.66,-6.32
7958,2021-10-15 12:13:50,101.39,-4.49,5.64,-6.03
7959,2021-10-15 12:13:52,101.53,-4.48,5.19,-6.56
7960,2021-10-15 12:14:08,102.36,-4.87,5.98,-6.53
7961,2021-10-15 12:14:10,101.68,-4.18,5.65,-6.27
7962,2021-10-15 12:14:12,101.93,-4.88,5.69,-6.62
7963,2021-10-15 12:14:14,101.53,-4.91,5.84,-6.19
7964,2021-10-15 12:14:16,101.86,-4.87,6.02,-6.07
7965,2021-10-15 12:14:18,101.93,-4.56,6.03,-5.87
7966,2021-10-15 12:14:20,102.0,-5.07,6.06,-6.42
7967,2021-10-15 12:14:22,103.05,-4.75,5.48,-6.15
7968,2021-10-15 12:14:24,102.29,-4.57,6.17,-5.95
7969,2021-10-15 12:14:26,101.64,-4.15,6.07,-6.28
7970,2021-10-15 12:14:28,102.25,-3.8,5.9,-6.9
7971,2021-10-15 12:14:30,102.11,-5.09,5.88,-6.87
7972,2021-10-15 12:14:33,102.9,-4.39,6.22,-5.89
7973,2021-10-15 12:14:35,102.36,-4.86,7.85,-6.06
7974,2021-10-15 12:14:37,102.69,-5.49,6.11,-6.1
7975,2021-10-15 12:14:39,102.54,-5.26,4.95,-5.74
7976,2021-10-15 12:14:42,102.25,-4.87,4.86,-5.86
7977,2021-10-15 12:14:45,101.86,-4.16,5.66,-6.09
7978,2021-10-15 12:14:48,101.35,-4.84,6.07,-6.3
7979,2021-10-15 12:14:52,100.92,-4.69,6.2,-5.78
7980,2021-10-15 12:14:54,101.5,-4.42,6.31,-6.05
7981,2021-10-15 12:14:56,101.53,-4.59,6.26,-6.5
7982,2021-10-15 12:14:58,101.64,-4.82,6.4,-6.08
7983,2021-10-15 12:15:00,101.93,-6.74,6.55,-5.93
7984,2021-10-15 12:15:02,100.92,-4.72,5.69,-4.7
7985,2021-10-15 12:15:04,100.71,-3.56,6.21,-6.55
7986,2021-10-15 12:15:06,100.92,-4.5,6.0,-6.44
7987,2021-10-15 12:15:08,101.53,-4.81,6.06,-6.13
7988,2021-10-15 12:15:11,102.29,-4.71,6.78,-5.65
7989,2021-10-15 12:15:13,102.36,-5.26,6.02,-5.62
7990,2021-10-15 12:15:15,102.61,-3.43,6.22,-5.7
7991,2021-10-15 12:15:17,102.58,-3.87,6.61,-6.06
7992,2021-10-15 12:15:19,102.9,-3.81,6.72,-5.89
7993,2021-10-15 12:15:21,103.37,-3.85,6.79,-6.17
7994,2021-10-15 12:15:23,103.33,-4.19,6.93,-6.13
7995,2021-10-15 12:15:25,103.48,-4.9,6.63,-5.86
7996,2021-10-15 12:15:27,103.51,-4.24,6.53,-5.88
7997,2021-10-15 12:15:29,103.33,-5.08,6.31,-6.05
7998,2021-10-15 12:15:31,101.79,-4.07,6.31,-6.01
7999,2021-10-15 12:15:35,101.53,-4.06,7.0,-5.98
8000,2021-10-15 12:15:37,101.86,-4.68,5.0,-6.43
8001,2021-10-15 12:15:39,99.7,-5.03,5.43,-6.58
8002,2021-10-15 12:15:42,100.13,-5.5,5.38,-6.56
8003,2021-10-15 12:15:45,101.21,-4.37,6.15,-6.12
8004,2021-10-15 12:15:48,103.08,-4.06,6.17,-6.44
8005,2021-10-15 12:15:51,103.37,-4.6,5.89,-6.63
8006,2021-10-15 12:15:54,103.69,-4.44,6.23,-5.89
8007,2021-10-15 12:15:56,102.61,-5.68,6.6,-6.15
8008,2021-10-15 12:15:58,102.76,-5.36,6.78,-5.33
8009,2021-10-15 12:16:00,102.72,-4.81,6.72,-5.22
8010,2021-10-15 12:16:02,100.27,-5.18,5.82,-5.95
8011,2021-10-15 12:16:04,101.39,-5.03,6.11,-5.75
8012,2021-10-15 12:16:09,102.79,-5.21,6.29,-6.07
8013,2021-10-15 12:16:13,102.15,-5.2,7.02,-5.24
8014,2021-10-15 12:16:16,101.07,-5.44,5.64,-6.0
8015,2021-10-15 12:16:21,102.58,-5.07,6.6,-5.42
8016,2021-10-15 12:16:29,102.79,-5.34,6.27,-5.84
8017,2021-10-15 12:16:39,101.32,-4.64,7.22,-5.01
8018,2021-10-15 12:16:43,101.79,-4.4,6.27,-6.84
8019,2021-10-15 12:16:52,101.32,-5.24,6.35,-6.12
8020,2021-10-15 12:16:54,102.4,-5.44,6.0,-6.04
8021,2021-10-15 12:16:57,102.25,-4.14,5.57,-6.21
8022,2021-10-15 12:16:59,101.93,-5.64,5.64,-6.28
8023,2021-10-15 12:17:01,101.39,-4.47,5.69,-5.75
8024,2021-10-15 12:17:05,102.22,-5.96,6.15,-6.0
8025,2021-10-15 12:17:07,102.79,-4.04,6.29,-5.6
8026,2021-10-15 12:17:11,102.25,-4.88,5.97,-6.4
8027,2021-10-15 12:17:13,101.64,-5.23,5.54,-6.71
8028,2021-10-15 12:17:15,101.97,-3.99,6.25,-6.1
8029,2021-10-15 12:17:17,100.85,-5.19,5.31,-6.87
8030,2021-10-15 12:17:19,101.21,-4.87,6.48,-5.84
8031,2021-10-15 12:17:21,100.56,-4.7,6.67,-5.99
8032,2021-10-15 12:17:23,100.85,-4.51,5.58,-6.29
8033,2021-10-15 12:17:25,101.32,-4.13,6.21,-6.55
8034,2021-10-15 12:17:26,102.11,-4.29,6.17,-6.41
8035,2021-10-15 12:17:29,101.79,-4.34,5.09,-6.63
8036,2021-10-15 12:17:31,102.36,-4.47,5.19,-6.6
8037,2021-10-15 12:17:32,100.6,-5.52,5.7,-6.45
8038,2021-10-15 12:17:34,100.02,-4.05,5.9,-5.89
8039,2021-10-15 12:17:37,100.49,-4.44,6.5,-6.42
8040,2021-10-15 12:17:39,101.39,-3.81,6.42,-6.01
8041,2021-10-15 12:17:41,100.92,-4.09,6.57,-6.26
8042,2021-10-15 12:17:43,101.97,-5.42,6.26,-6.46
8043,2021-10-15 12:17:45,102.58,-3.94,5.93,-5.83
8044,2021-10-15 12:17:49,103.19,-4.63,6.33,-6.37
8045,2021-10-15 12:17:51,102.15,-4.87,6.42,-5.81
8046,2021-10-15 12:17:53,101.86,-4.01,6.74,-5.46
8047,2021-10-15 12:17:55,102.69,-5.19,6.19,-6.23
8048,2021-10-15 12:17:57,102.47,-4.44,6.68,-5.25
8049,2021-10-15 12:17:59,101.86,-4.34,6.61,-6.07
8050,2021-10-15 12:18:01,101.61,-4.63,6.62,-6.15
8051,2021-10-15 12:18:05,101.39,-4.62,5.8,-6.43
8052,2021-10-15 12:18:07,100.63,-5.05,6.12,-6.13
8053,2021-10-15 12:18:09,99.81,-5.07,6.52,-5.61
8054,2021-10-15 12:18:12,99.99,-5.36,6.48,-5.66
8055,2021-10-15 12:18:14,99.55,-4.54,5.88,-5.69
8056,2021-10-15 12:18:20,99.09,-3.86,6.4,-5.8
8057,2021-10-15 12:18:22,99.84,-3.85,6.5,-6.15
8058,2021-10-15 12:18:24,100.92,-4.52,5.69,-6.37
8059,2021-10-15 12:18:28,100.63,-4.51,6.39,-6.3
8060,2021-10-15 12:18:31,101.07,-3.85,7.15,-5.71
8061,2021-10-15 12:18:33,101.35,-3.74,6.63,-5.98
8062,2021-10-15 12:18:35,101.86,-3.84,6.36,-5.88
8063,2021-10-15 12:18:48,101.82,-3.51,6.17,-5.86
8064,2021-10-15 12:18:49,103.41,-3.93,6.52,-6.18
8065,2021-10-15 12:18:52,103.51,-4.67,6.95,-5.94
8066,2021-10-15 12:18:53,102.61,-4.49,6.87,-5.48
8067,2021-10-15 12:18:55,101.07,-4.89,6.83,-5.52
8068,2021-10-15 12:18:57,101.39,-4.88,7.31,-5.02
8069,2021-10-15 12:18:59,100.74,-4.89,6.38,-5.94
8070,2021-10-15 12:19:01,101.07,-4.75,7.5,-5.19
8071,2021-10-15 12:19:03,101.5,-4.5,6.69,-5.61
8072,2021-10-15 12:19:05,100.78,-3.93,6.84,-5.7
8073,2021-10-15 12:19:07,101.17,-4.85,6.66,-6.0
8074,2021-10-15 12:19:09,101.17,-4.47,7.14,-5.48
8075,2021-10-15 12:19:11,100.85,-3.94,5.87,-6.27
8076,2021-10-15 12:19:13,101.39,-4.65,6.4,-6.02
8077,2021-10-15 12:19:15,101.68,-5.42,6.69,-5.56
8078,2021-10-15 12:19:17,101.32,-3.96,6.17,-5.51
8079,2021-10-15 12:19:19,101.28,-5.49,6.52,-6.09
8080,2021-10-15 12:19:21,101.35,-3.79,6.66,-5.25
8081,2021-10-15 12:19:23,100.74,-3.85,6.47,-5.87
8082,2021-10-15 12:19:26,101.64,-3.96,6.76,-6.21
8083,2021-10-15 12:19:29,101.35,-4.45,6.05,-5.87
8084,2021-10-15 12:19:31,100.63,-5.06,6.73,-5.89
8085,2021-10-15 12:19:33,101.07,-5.19,6.76,-5.63
8086,2021-10-15 12:19:35,101.68,-5.07,6.84,-4.94
8087,2021-10-15 12:19:37,102.07,-4.89,6.85,-5.89
8088,2021-10-15 12:19:39,101.21,-4.77,6.19,-5.67
8089,2021-10-15 12:19:42,99.95,-5.79,6.09,-6.0
8090,2021-10-15 12:19:44,100.42,-5.05,6.37,-5.65
8091,2021-10-15 12:19:46,100.71,-4.05,6.59,-5.83
8092,2021-10-15 12:19:48,99.95,-3.92,6.55,-5.97
8093,2021-10-15 12:19:50,100.24,-4.78,5.68,-6.29
8094,2021-10-15 12:19:52,100.49,-5.59,6.55,-6.02
8095,2021-10-15 12:19:54,100.27,-3.97,5.92,-5.61
8096,2021-10-15 12:19:56,100.74,-4.81,6.3,-6.5
8097,2021-10-15 12:19:58,101.07,-4.61,6.19,-6.5
8098,2021-10-15 12:20:00,101.5,-4.19,6.45,-5.92
8099,2021-10-15 12:20:05,100.31,-4.34,6.22,-6.41
8100,2021-10-15 12:20:07,100.31,-4.64,5.33,-6.59
8101,2021-10-15 12:20:09,100.63,-5.5,6.52,-6.18
8102,2021-10-15 12:20:12,100.99,-4.8,4.55,-6.0
8103,2021-10-15 12:20:14,100.6,-4.81,6.71,-5.66
8104,2021-10-15 12:20:16,100.6,-4.53,6.45,-5.66
8105,2021-10-15 12:20:18,99.7,-5.13,6.24,-6.06
8106,2021-10-15 12:20:26,100.99,-5.51,6.11,-5.83
8107,2021-10-15 12:20:27,101.35,-4.88,5.47,-5.78
8108,2021-10-15 12:20:29,101.53,-4.78,6.46,-5.74
8109,2021-10-15 12:20:33,102.11,-3.52,6.62,-5.74
8110,2021-10-15 12:20:35,101.97,-3.69,5.89,-6.35
8111,2021-10-15 12:20:37,101.35,-5.32,5.84,-6.27
8112,2021-10-15 12:20:39,100.17,-4.66,6.72,-5.17
8113,2021-10-15 12:20:41,101.82,-5.67,6.15,-6.22
8114,2021-10-15 12:20:43,101.21,-4.45,5.62,-6.24
8115,2021-10-15 12:20:45,100.38,-4.6,5.62,-6.62
8116,2021-10-15 12:20:47,100.17,-5.42,5.98,-6.45
8117,2021-10-15 12:20:49,100.56,-4.25,6.79,-5.67
8118,2021-10-15 12:20:56,100.27,-5.27,5.12,-7.32
8119,2021-10-15 12:20:58,100.71,-5.57,5.4,-6.3
8120,2021-10-15 12:21:01,101.39,-5.08,5.69,-6.19
8121,2021-10-15 12:21:03,100.42,-3.57,5.32,-6.52
8122,2021-10-15 12:21:05,100.92,-5.78,4.78,-7.13
8123,2021-10-15 12:21:07,102.15,-5.01,6.26,-5.77
8124,2021-10-15 12:21:09,102.47,-4.73,6.01,-6.53
8125,2021-10-15 12:21:11,102.22,-4.66,6.04,-6.28
8126,2021-10-15 12:21:13,102.11,-4.53,6.11,-6.06
8127,2021-10-15 12:21:15,102.94,-4.74,4.99,-6.64
8128,2021-10-15 12:21:17,102.9,-5.12,5.02,-6.69
8129,2021-10-15 12:21:18,102.87,-4.98,5.66,-6.25
8130,2021-10-15 12:21:21,102.0,-4.65,5.78,-6.47
8131,2021-10-15 12:21:23,102.43,-4.13,5.91,-6.31
8132,2021-10-15 12:21:25,103.12,-5.32,6.26,-6.27
8133,2021-10-15 12:21:27,102.61,-5.16,5.7,-5.06
8134,2021-10-15 12:21:31,102.9,-4.34,5.87,-6.2
8135,2021-10-15 12:21:34,102.43,-4.66,5.66,-6.7
8136,2021-10-15 12:21:36,103.33,-5.15,5.64,-6.63
8137,2021-10-15 12:21:37,103.51,-5.53,5.63,-6.5
8138,2021-10-15 12:21:41,102.4,-4.9,6.09,-5.84
8139,2021-10-15 12:21:43,99.88,-5.42,5.84,-6.26
8140,2021-10-15 12:21:46,100.99,-5.89,5.75,-6.23
8141,2021-10-15 12:21:48,101.17,-4.29,6.31,-4.98
8142,2021-10-15 12:21:50,102.07,-5.86,6.45,-6.02
8143,2021-10-15 12:21:52,102.72,-4.1,6.27,-5.15
8144,2021-10-15 12:21:54,102.07,-4.56,5.64,-6.06
8145,2021-10-15 12:21:58,101.5,-5.31,6.53,-6.3
8146,2021-10-15 12:22:01,102.94,-4.47,6.34,-5.79
8147,2021-10-15 12:22:04,102.07,-5.69,5.8,-6.33
8148,2021-10-15 12:22:05,102.72,-4.13,6.49,-5.59
8149,2021-10-15 12:22:07,102.58,-4.89,6.1,-6.36
8150,2021-10-15 12:22:10,102.22,-4.82,6.01,-5.87
8151,2021-10-15 12:22:12,102.61,-5.28,6.01,-5.91
8152,2021-10-15 12:22:14,102.72,-4.83,6.09,-5.64
8153,2021-10-15 12:22:16,102.72,-4.06,6.5,-5.63
8154,2021-10-15 12:22:18,102.61,-4.58,6.13,-6.37
8155,2021-10-15 12:22:20,102.29,-5.42,6.32,-6.18
8156,2021-10-15 12:22:22,102.15,-5.03,5.94,-5.63
8157,2021-10-15 12:22:24,101.75,-5.05,6.34,-5.7
8158,2021-10-15 12:22:28,100.92,-4.81,6.13,-5.81
8159,2021-10-15 12:22:30,100.6,-4.87,6.09,-6.07
8160,2021-10-15 12:22:32,101.14,-6.46,5.91,-6.37
8161,2021-10-15 12:22:34,101.68,-4.55,5.67,-5.21
8162,2021-10-15 12:22:36,101.21,-6.24,6.21,-6.27
8163,2021-10-15 12:22:38,101.39,-5.66,6.34,-5.42
8164,2021-10-15 12:22:40,101.53,-4.55,6.15,-5.66
8165,2021-10-15 12:22:42,101.82,-5.56,6.04,-6.74
8166,2021-10-15 12:22:44,102.07,-5.66,5.8,-5.66
8167,2021-10-15 12:22:46,102.9,-3.62,6.15,-5.63
8168,2021-10-15 12:22:49,101.53,-5.48,5.92,-6.53
8169,2021-10-15 12:22:51,100.45,-3.74,6.33,-5.0
8170,2021-10-15 12:22:53,100.63,-4.06,5.61,-6.43
8171,2021-10-15 12:22:55,100.42,-4.97,5.95,-6.48
8172,2021-10-15 12:22:57,99.7,-4.92,6.14,-6.17
8173,2021-10-15 12:22:59,100.85,-4.45,5.77,-6.26
8174,2021-10-15 12:23:01,101.64,-4.91,6.23,-6.52
8175,2021-10-15 12:23:03,101.82,-4.63,5.75,-6.28
8176,2021-10-15 12:23:06,101.97,-4.02,6.16,-6.44
8177,2021-10-15 12:23:09,102.22,-4.79,5.49,-6.57
8178,2021-10-15 12:23:10,102.76,-3.64,6.86,-5.79
8179,2021-10-15 12:23:12,102.29,-5.02,5.54,-6.47
8180,2021-10-15 12:23:14,102.0,-4.25,5.82,-6.29
8181,2021-10-15 12:23:16,102.9,-5.29,5.72,-6.32
8182,2021-10-15 12:23:18,103.55,-3.85,6.12,-5.84
8183,2021-10-15 12:23:20,103.19,-3.83,5.35,-6.61
8184,2021-10-15 12:23:22,103.84,-4.84,6.41,-6.6
8185,2021-10-15 12:23:24,103.8,-4.3,6.54,-5.95
8186,2021-10-15 12:23:26,103.8,-4.74,6.55,-5.98
8187,2021-10-15 12:23:29,103.87,-4.48,6.01,-6.0
8188,2021-10-15 12:23:31,102.61,-3.85,6.41,-6.3
8189,2021-10-15 12:23:33,102.61,-4.71,6.66,-6.11
8190,2021-10-15 12:23:35,103.08,-3.87,6.82,-5.55
8191,2021-10-15 12:23:37,102.15,-4.06,7.46,-5.81
8192,2021-10-15 12:23:39,100.02,-4.64,4.62,-7.61
8193,2021-10-15 12:23:41,101.17,-4.98,5.07,-7.0
8194,2021-10-15 12:23:43,101.86,-4.0,5.32,-6.71
8195,2021-10-15 12:23:45,101.28,-4.34,4.3,-7.23
8196,2021-10-15 12:23:49,100.38,-5.94,5.56,-7.31
8197,2021-10-15 12:23:51,100.56,-3.77,5.78,-6.12
8198,2021-10-15 12:23:53,100.38,-4.49,5.02,-6.98
8199,2021-10-15 12:23:55,100.45,-4.53,6.0,-6.62
8200,2021-10-15 12:23:57,101.07,-5.32,4.88,-7.02
8201,2021-10-15 12:24:05,101.03,-3.81,5.88,-6.1
8202,2021-10-15 12:24:05,100.92,-5.46,4.58,-7.14
8203,2021-10-15 12:24:06,100.31,-5.48,5.03,-6.7
8204,2021-10-15 12:24:08,100.85,-5.98,5.3,-6.33
8205,2021-10-15 12:24:10,100.99,-5.88,5.14,-6.14
8206,2021-10-15 12:24:12,101.75,-4.3,5.03,-6.15
8207,2021-10-15 12:24:14,102.43,-5.45,7.0,-5.19
8208,2021-10-15 12:24:16,101.64,-5.19,6.77,-4.99
8209,2021-10-15 12:24:19,101.53,-5.97,6.54,-5.27
8210,2021-10-15 12:24:21,102.25,-4.86,6.72,-4.85
8211,2021-10-15 12:24:23,100.85,-6.44,7.15,-4.55
8212,2021-10-15 12:24:25,99.88,-5.19,5.3,-5.0
8213,2021-10-15 12:24:27,100.24,-4.85,5.77,-5.61
8214,2021-10-15 12:24:29,99.52,-5.46,5.8,-5.82
8215,2021-10-15 12:24:31,99.99,-4.95,5.9,-5.69
8216,2021-10-15 12:24:34,101.14,-5.27,6.74,-5.58
8217,2021-10-15 12:24:37,100.78,-4.69,6.33,-5.39
8218,2021-10-15 12:24:38,100.38,-5.07,5.82,-6.01
8219,2021-10-15 12:24:40,99.95,-5.27,6.35,-5.77
8220,2021-10-15 12:24:42,100.6,-4.96,6.22,-5.61
8221,2021-10-15 12:24:44,100.99,-5.13,6.94,-5.81
8222,2021-10-15 12:24:47,101.64,-4.09,6.68,-5.63
8223,2021-10-15 12:24:49,101.82,-4.69,6.81,-6.3
8224,2021-10-15 12:24:50,102.4,-4.09,6.28,-5.83
8225,2021-10-15 12:24:52,101.68,-5.02,5.85,-6.16
8226,2021-10-15 12:24:54,101.07,-6.42,6.3,-5.68
8227,2021-10-15 12:24:56,99.52,-5.98,5.72,-5.43
8228,2021-10-15 12:24:58,99.66,-4.5,5.54,-5.77
8229,2021-10-15 12:25:00,98.91,-4.73,5.25,-6.52
8230,2021-10-15 12:25:03,99.27,-5.61,5.04,-6.48
8231,2021-10-15 12:25:05,99.09,-5.6,5.72,-5.78
8232,2021-10-15 12:25:07,99.99,2.44,5.7,-5.98
8233,2021-10-15 12:25:09,98.62,-4.57,2.98,-5.36
8234,2021-10-15 12:25:11,98.11,-4.56,5.87,-6.14
8235,2021-10-15 12:25:13,99.19,-4.99,5.74,-5.96
8236,2021-10-15 12:25:16,99.55,-5.94,5.85,-5.83
8237,2021-10-15 12:25:18,99.05,-6.3,6.3,-4.79
8238,2021-10-15 12:25:20,99.12,-5.47,5.99,-4.52
8239,2021-10-15 12:25:22,98.8,-5.22,6.37,-5.33
8240,2021-10-15 12:25:24,98.8,-5.81,6.19,-5.19
8241,2021-10-15 12:25:26,98.94,-6.26,6.15,-5.4
8242,2021-10-15 12:25:28,98.83,-6.11,6.27,-4.39
8243,2021-10-15 12:25:30,98.8,-5.71,5.98,-5.09
8244,2021-10-15 12:25:32,98.69,-6.16,5.88,-5.4
8245,2021-10-15 12:25:34,98.4,-6.18,4.5,-6.45
8246,2021-10-15 12:25:36,98.55,-5.27,4.6,-5.94
